chr,gene,length
chr22,IGLV2-8.csv,469
chr13,USP12-DT.csv,11245
chr2,COMMD1.csv,247676
chr23,H2AB2.csv,591
chr10,EXOC6.csv,232660
chr15,MIR3713.csv,45
chr9,RNF224.csv,2139
chr6,SNRNP48.csv,21770
chr3,LOC105374206.csv,996
chr16,LOC107984825.csv,6006
chr19,FUT2.csv,9981
chr3,LINC00852.csv,1328
chr11,HSD17B12.csv,280142
chr6,RFPL4B.csv,3965
chr5,ATOX1-AS1.csv,4461
chr1,LOC105378790.csv,6483
chr10,CCDC172.csv,55933
chr9,ANP32B.csv,32603
chr6,LOC107986543.csv,20173
chr23,LOC112268302.csv,573110
chr10,LOC105376399.csv,7152
chr5,SERF1A.csv,17862
chr22,LOC105372964.csv,5623
chr12,NUP107.csv,58839
chr1,TRG-GCC1-1.csv,71
chr7,LOC105375488.csv,20079
chr12,LOC101929204.csv,14023
chr15,ARIH1.csv,128658
chr2,LOC107985996.csv,26139
chr14,SAMD4A.csv,226219
chr20,LOC105372524.csv,26319
chr5,IL4.csv,8690
chr4,SLC7A11-AS1.csv,89164
chr23,LOC107985697.csv,22698
chr17,LOC105371547.csv,6929
chr1,LOC101928219.csv,182425
chr23,FAM50A.csv,6514
chr14,ESRRB.csv,130569
chr2,LOC105374584.csv,13933
chr5,BTNL8.csv,53070
chr9,ACO1.csv,70127
chr7,LOC105375318.csv,32262
chr22,LOC105372864.csv,10023
chr16,MIR1972-2.csv,77
chr7,MIR6892.csv,115
chr12,ATP2A2.csv,69847
chr5,LOC105377757.csv,4384
chr9,PMPCA.csv,13104
chr10,LOC102723376.csv,3856
chr1,LOC107985467.csv,7246
chr3,EBLN2.csv,1679
chr7,GHRHR.csv,15576
chr17,LOC105371597.csv,30876
chr21,MIR3197.csv,73
chr11,TMEM9B-AS1.csv,11609
chr17,SNORD42B.csv,67
chr21,MIR8069.csv,86
chr14,ACOT6.csv,8944
chr22,MIR301B.csv,78
chr8,LOC107986936.csv,9828
chr21,LOC105372760.csv,55507
chr12,LOC102724680.csv,79765
chr19,MYADM.csv,10808
chr1,RPAP2.csv,103007
chr2,LOC105373870.csv,4492
chr10,LINC00856.csv,4021
chr19,GET3.csv,11218
chr14,LOC105370556.csv,13900
chr11,LOC107984360.csv,4260
chr2,LOC105373436.csv,331383
chr7,LOC105375298.csv,3177
chr1,LOC105378770.csv,25505
chr17,MIEF2.csv,5891
chr17,HEXIM2.csv,10093
chr3,SNAR-I.csv,121
chr18,FHOD3.csv,482508
chr23,XPNPEP2.csv,30558
chr14,ACTR10.csv,35488
chr12,SPIC.csv,11722
chr8,VDAC3.csv,14314
chr13,IFT88.csv,124999
chr2,ARID5A.csv,15887
chr22,LOC107985579.csv,3334
chr4,MIR571.csv,96
chr8,MSRA.csv,374668
chr15,USP8.csv,90063
chr19,MIR5589.csv,60
chr11,NDUFS3.csv,5489
chr5,GABRA6.csv,16872
chr22,MIR130B.csv,82
chr11,CCDC86.csv,8969
chr8,PNOC.csv,26377
chr3,TRPC1.csv,83855
chr1,PRCC.csv,33281
chr1,PPFIA4.csv,52246
chr18,LOC107985144.csv,8552
chr7,FAM20C.csv,68202
chr5,LOC105378967.csv,28618
chr20,LOC119746555.csv,2120
chr13,LOC105370300.csv,90823
chr23,NUDT10.csv,5295
chr2,ANKRD53.csv,8233
chr19,ZIK1.csv,10249
chr2,LINC02832.csv,7828
chr1,LOC107985517.csv,6438
chr14,LOC105370657.csv,4110
chr17,BHLHA9.csv,1372
chr10,LOC105376420.csv,10458
chr5,NSG2.csv,63474
chr10,LYZL1.csv,29278
chr3,LOC105377051.csv,1744
chr15,LINC00052.csv,2758
chr21,LOC105372785.csv,1740
chr23,CBLL2.csv,1549
chr1,LOC105371441.csv,23373
chr19,ZNF559-ZNF177.csv,58439
chr24,VAMP7.csv,62452
chr23,LOC105379414.csv,862
chr17,WIPF2.csv,64833
chr1,TINAGL1.csv,11303
chr17,LOC107985032.csv,15188
chr23,ZC3H12B.csv,473073
chr2,LOC101927383.csv,3476
chr10,BORCS7.csv,10703
chr8,ERI1.csv,208038
chr18,SCARNA17.csv,421
chr12,FKBP4.csv,10454
chr7,TAC1.csv,8387
chr1,CNIH3.csv,305915
chr12,C12orf29.csv,14625
chr2,IL1RL2.csv,55938
chr16,MLST8.csv,4826
chr6,H2BC5.csv,13342
chr11,OOSP2.csv,7636
chr12,CLEC9A.csv,35350
chr15,LOC107984787.csv,62225
chr9,TMEFF1.csv,104488
chr22,SMTN.csv,40507
chr16,NLRC5.csv,93964
chr3,GATA2-AS1.csv,14005
chr17,DGKE.csv,35437
chr6,RSPO3.csv,80811
chr11,KRTAP5-9.csv,1189
chr1,MIR3116-1.csv,74
chr2,ODC1-DT.csv,5825
chr9,DENND4C.csv,143769
chr12,KLHL42.csv,22808
chr3,PTH1R.csv,26111
chr14,TRAV1-1.csv,664
chr4,MIR4274.csv,91
chr20,RBM38.csv,17938
chr11,FOLR2.csv,5157
chr11,IFITM2.csv,1580
chr8,LOC105375855.csv,90041
chr23,TMSB4X.csv,2114
chr3,LINC00506.csv,67790
chr5,UBLCP1.csv,22747
chr5,GM2A.csv,17256
chr19,TECR.csv,38229
chr9,PLPPR1.csv,296409
chr12,ANO6.csv,224372
chr20,SNORD86.csv,86
chr17,ARHGAP44.csv,202147
chr6,LOC107986561.csv,28201
chr19,ZIM2-AS1.csv,34325
chr14,MIR770.csv,98
chr1,MTR.csv,109678
chr15,LINC02853.csv,3688
chr8,NDUFAF6.csv,222698
chr1,NEK2-DT.csv,11698
chr11,LOC107984352.csv,3391
chr1,LOC105371614.csv,6535
chr1,DYNLT5.csv,26905
chr1,BTG2.csv,4084
chr6,CENPQ.csv,29781
chr2,INPP1.csv,28077
chr5,MTREX.csv,117591
chr21,LOC107985511.csv,79588
chr3,RPSA.csv,5823
chr24,TTTY15.csv,29858
chr9,OR13F1.csv,960
chr12,PA2G4.csv,9352
chr11,FAR1.csv,63681
chr12,TMEM19.csv,18966
chr1,ODR4.csv,45614
chr9,MIR4669.csv,62
chr6,LINC02901.csv,40540
chr16,FOXF1.csv,4896
chr6,LOC102724736.csv,11676
chr1,TRL-CAG1-5.csv,83
chr19,SDHAF1.csv,1125
chr1,SLC5A9.csv,27532
chr1,TCEANC2.csv,58913
chr7,LOC107986696.csv,1790
chr17,PPP1R1B.csv,9891
chr19,APC2.csv,26977
chr7,BCAP29.csv,43311
chr19,DNM2.csv,113825
chr9,LINC01230.csv,499
chr18,LOC105372059.csv,21801
chr11,LOC102724784.csv,41499
chr19,MIR523.csv,87
chr17,LRRC3C.csv,17268
chr1,LOC105371468.csv,35487
chr17,NT5M.csv,44291
chr12,LOC105378248.csv,9543
chr6,LOC107986656.csv,9530
chr15,SNORD116-5.csv,97
chr4,SPATA5.csv,396364
chr8,LOC105377781.csv,39877
chr6,PSMB9.csv,5660
chr19,MAP3K10.csv,24150
chr9,LOC107987027.csv,14624
chr23,MBTPS2.csv,45807
chr12,MIR6505.csv,71
chr10,LOC101927964.csv,37288
chr1,NSUN4.csv,44393
chr1,SESN2.csv,23040
chr7,ZKSCAN1.csv,29794
chr4,TACC3.csv,23675
chr2,DPP4-DT.csv,3076
chr16,LOC101927978.csv,156522
chr20,LOC101929348.csv,7744
chr11,TMEM135.csv,290891
chr2,LOC105373604.csv,13333
chr3,VWA5B2.csv,12745
chr3,MIR551B.csv,96
chr3,HLTF-AS1.csv,16492
chr15,LOC107983981.csv,417903
chr19,ZNF773.csv,18500
chr6,KU-MEL-3.csv,1355
chr23,GABRQ.csv,21934
chr1,ACOT11.csv,90965
chr3,LOC105374107.csv,22829
chr15,C15orf61.csv,9016
chr8,LETM2.csv,27023
chr15,PWARSN.csv,1797
chr1,LOC105378838.csv,38047
chr11,LOC112268069.csv,7224
chr2,LOC105373830.csv,10456
chr2,TET3.csv,153359
chr6,H3C1.csv,508
chr9,LOC107987132.csv,8869
chr1,LOC107985193.csv,12178
chr3,ARL13B.csv,75532
chr19,PLA2G4C-AS1.csv,3575
chr7,LOC105375465.csv,7522
chr15,MAPK6.csv,48157
chr11,LOC105369469.csv,22164
chr15,LOC105370917.csv,13591
chr8,SMIM18.csv,8294
chr16,LOC388282.csv,6434
chr1,MIR5697.csv,78
chr19,RGS9BP.csv,2453
chr2,MIR9500.csv,65
chr4,LOC105377479.csv,4385
chr1,LOC107984962.csv,11553
chr15,SNORD115-9.csv,82
chr17,LOC105371507.csv,11693
chr14,MRPL52.csv,5176
chr11,C2CD2L.csv,11795
chr19,GALP.csv,9768
chr20,TMEM239.csv,4414
chr3,LOC107986099.csv,5257
chr1,LOC107985250.csv,22523
chr7,VSTM2A.csv,29009
chr2,LOC105373932.csv,2079
chr17,ACBD4.csv,11582
chr3,ZBTB47.csv,13884
chr11,OR52B6.csv,1008
chr15,FAN1.csv,39257
chr11,EXT2.csv,156285
chr4,LSM6.csv,28734
chr23,STAG2.csv,142097
chr10,LOC105376489.csv,6396
chr18,LINC01905.csv,54038
chr2,MIR5000.csv,103
chr3,MIR1248.csv,106
chr10,PTF1A.csv,1934
chr6,PTK7.csv,85404
chr16,TMEM204.csv,26891
chr13,MIR548AR.csv,57
chr2,NAGK.csv,11531
chr14,LOC105370492.csv,2066
chr6,LOC105374910.csv,102805
chr15,LOC105370847.csv,7378
chr13,LINC01074.csv,1094
chr2,DDX18.csv,17687
chr19,SIGLECL1.csv,22999
chr23,LOC105373373.csv,4709
chr3,C3orf14.csv,17192
chr2,RNF181.csv,3886
chr4,USP17L12.csv,1593
chr6,DST-AS1.csv,20353
chr6,PI16.csv,16542
chr22,IGLC2.csv,320
chr1,LOC105378789.csv,104921
chr17,EFCAB3.csv,46263
chr12,MIR4698.csv,80
chr22,LOC105373081.csv,9416
chr12,LINC02370.csv,20086
chr18,LOC112268210.csv,3113
chr8,LOC107986918.csv,7425
chr8,NPBWR1.csv,4553
chr9,DMRT2.csv,54318
chr23,LOC105373153.csv,352165
chr3,LOC105374301.csv,8274
chr3,LOC105374038.csv,6724
chr23,LOC107985676.csv,9376
chr23,VCX3B.csv,1681
chr5,PCBD2.csv,57514
chr3,FETUB.csv,17173
chr18,SLC14A1.csv,28394
chr2,MIR3126.csv,74
chr13,LOC107984561.csv,8040
chr1,C1orf167.csv,28036
chr7,TRBJ2-1.csv,50
chr7,LANCL2.csv,68401
chr11,DDX10.csv,275859
chr23,MAGEB3.csv,6839
chr16,LOC105371063.csv,823
chr9,LOC105376235.csv,76354
chr11,LOC105376536.csv,4103
chr14,LOC107984648.csv,1624
chr21,LOC105372812.csv,3907
chr11,PRDM10-DT.csv,2863
chr12,LOC105369808.csv,3332
chr1,LOC105378625.csv,1329
chr12,MTRFR.csv,24525
chr11,COX8A.csv,1924
chr17,MIR4727.csv,55
chr15,APH1B.csv,31577
chr19,MIR517C.csv,95
chr23,PRPS1.csv,22517
chr14,C14orf119.csv,4952
chr2,LINC01120.csv,5328
chr5,AFAP1L1.csv,71779
chr7,GRM8-AS1.csv,14795
chr17,FOXN1.csv,32690
chr4,LOC107986325.csv,77405
chr3,DNAH1.csv,87488
chr16,CLEC18C.csv,13826
chr16,LINC02176.csv,15083
chr12,OAS1.csv,26264
chr11,LOC105369540.csv,3682
chr19,LOC105372282.csv,1855
chr4,LOC105377666.csv,13183
chr9,CENPP.csv,295073
chr13,FRY.csv,267352
chr6,TBP.csv,18491
chr13,SNORD102.csv,72
chr7,ZP3.csv,44548
chr11,NLRP6.csv,7578
chr6,CSNK2B.csv,3988
chr15,PWRN3.csv,6841
chr12,SH2B3.csv,46517
chr14,PNP.csv,7684
chr19,ZSCAN1.csv,24919
chr2,COPS7B.csv,27583
chr2,LOC107985991.csv,7673
chr11,RBM14.csv,13305
chr13,LOC105370243.csv,12133
chr8,ADGRB1.csv,95361
chr4,CTBP1-AS.csv,8472
chr14,LIN52.csv,116627
chr2,EML4.csv,163196
chr11,MS4A12.csv,14688
chr17,LOC107985065.csv,4813
chr1,LOC107985253.csv,7454
chr4,LOC107986315.csv,13428
chr2,SNORD53B.csv,78
chr5,CKMT2.csv,33077
chr13,GTF2F2.csv,165064
chr14,TRT-TGT5-1.csv,73
chr11,SNX32.csv,21530
chr10,TMEM236.csv,48807
chr7,LOC105375193.csv,649
chr17,SKAP1-AS2.csv,13483
chr17,MYO1D-DT.csv,29277
chr19,REX1BD.csv,3540
chr16,E4F1.csv,12245
chr3,DOCK3.csv,709272
chr16,CDK10.csv,9743
chr19,CCDC105.csv,12551
chr13,DNAJC15.csv,90628
chr6,MEI4.csv,276772
chr3,RBM15B.csv,6624
chr1,LOC107985227.csv,4284
chr12,TUBA1C.csv,46675
chr8,OSR2.csv,7659
chr3,HPS3.csv,44109
chr1,MFSD2A.csv,14812
chr6,ACAT2.csv,17068
chr1,ZPLD2P.csv,4521
chr1,LOC105378887.csv,37615
chr1,LOC105378638.csv,4674
chr23,PLS3.csv,89688
chr5,ARHGEF28.csv,315815
chr1,MAPKAPK2.csv,49379
chr21,RNA45SN1.csv,13351
chr10,EIF4EBP2.csv,24474
chr15,IQGAP1.csv,113998
chr9,LOC102724193.csv,6557
chr1,TRN-GTT4-1.csv,74
chr19,ZNF526.csv,7890
chr14,TRAV13-2.csv,499
chr1,VASH2.csv,41045
chr16,IL32.csv,4128
chr20,SNPH.csv,43036
chr8,LOC105375725.csv,51743
chr13,LINC00407.csv,60648
chr1,AMY2B.csv,24891
chr4,MAPK10-AS1.csv,100121
chr17,PNPO.csv,7738
chr1,LOC101926907.csv,7123
chr7,LOC105375260.csv,4168
chr15,TMEM266.csv,145051
chr21,LINC00189.csv,94712
chr4,MIR548T.csv,74
chr8,LOC107986968.csv,14284
chr4,LOC105377261.csv,43420
chr11,B4GALNT4.csv,12619
chr3,MLF1.csv,35263
chr2,NRP2.csv,115631
chr10,LOC105378291.csv,7474
chr16,KAT8.csv,13730
chr19,SYNGR4.csv,12111
chr6,LINC02529.csv,12913
chr16,RAB40C.csv,39912
chr6,OPRM1.csv,236372
chr7,LOC105375594.csv,4112
chr8,MSC-AS1.csv,213190
chr17,MFSD11.csv,67172
chr16,VAC14-AS1.csv,18157
chr19,SIGLEC16.csv,6151
chr15,HYKK.csv,29797
chr8,MIR1207.csv,87
chr6,LINC02569.csv,3315
chr9,STKLD1.csv,29731
chr13,LINC00398.csv,7440
chr19,ZSCAN4.csv,27677
chr4,LOC105374519.csv,12258
chr2,SNORD11B.csv,112
chr11,OR51M1.csv,9452
chr1,LOC107984952.csv,2873
chr15,ABHD17C.csv,60312
chr16,LOC101927080.csv,22049
chr4,PDHA2.csv,1372
chr1,LRRC71.csv,20633
chr21,LOC112268283.csv,29686
chr5,CLMAT3.csv,10966
chr4,LOC105377474.csv,563
chr19,ZNF226.csv,33192
chr1,LOC107985180.csv,10218
chr4,LOC105377470.csv,7439
chr23,ARMCX3.csv,8773
chr19,UBA2.csv,43076
chr7,TRBV5-1.csv,470
chr1,LOC105378618.csv,7710
chr8,MIR5681A.csv,75
chr18,LINC01879.csv,3608
chr11,LOC107984402.csv,37044
chr4,RAP1GDS1.csv,182478
chr22,IGLJ5.csv,38
chr20,LOC105372553.csv,2474
chr5,ARHGEF37.csv,82912
chr11,LOC107984412.csv,45206
chr12,LOC105369816.csv,14033
chr9,LOC102723850.csv,11686
chr3,TMEM212.csv,15980
chr20,LINC01723.csv,1288
chr1,NFIA.csv,385562
chr11,SLC17A6.csv,41123
chr13,ALOX5AP.csv,50942
chr22,LOC122455341.csv,10319
chr10,LOC105378448.csv,7759
chr16,CYLD.csv,59850
chr18,LOC107984031.csv,10946
chr19,ZNF536.csv,489351
chr7,LOC105375366.csv,37992
chr9,TMOD1.csv,100564
chr5,CNOT8.csv,18841
chr5,LINC02221.csv,3233
chr15,NR2F2.csv,14218
chr15,SLC12A1.csv,97777
chr8,MIR1204.csv,67
chr2,LOC105374837.csv,14094
chr2,TRPM8.csv,102181
chr15,LRRC28.csv,139281
chr13,LINC01309.csv,2486
chr19,SNORD152.csv,54
chr9,ZNF483.csv,52978
chr12,LOC107984131.csv,24045
chr8,FAM91A1.csv,47014
chr15,NUTM1.csv,14421
chr11,B3GNT6.csv,7576
chr11,LINC02762.csv,91786
chr5,LINC02241.csv,325854
chr16,LOC105371265.csv,7332
chr1,LOC107984932.csv,2001
chr17,EVPLL.csv,11980
chr10,LINC01153.csv,7678
chr22,TMEM191B.csv,4119
chr2,CFAP36.csv,25476
chr12,LOC102723340.csv,15026
chr1,NBPF3.csv,48126
chr17,LOC100131943.csv,1879
chr23,MIR1277.csv,78
chr20,WFDC13.csv,6780
chr1,H2BU1.csv,456
chr1,OR10J1.csv,43503
chr9,SH3GL2.csv,218059
chr5,LSM11.csv,16998
chr22,LOC105372853.csv,17307
chr4,LOC105374367.csv,4107
chr3,BTD.csv,121165
chr11,LOC107984368.csv,8888
chr20,DDX27.csv,24658
chr10,LOC105378340.csv,196228
chr6,LOC107986588.csv,3349
chr11,LOC112267909.csv,2805
chr9,NIPSNAP3A.csv,12438
chr3,LINCR-0002.csv,164833
chr9,LOC554249.csv,1539
chr10,LOC107984273.csv,6839
chr8,LOC107986971.csv,75205
chr2,GALM.csv,68844
chr10,LOC105378485.csv,48271
chr18,LOC105372115.csv,9880
chr10,PWWP2B.csv,20668
chr16,LOC101930112.csv,8553
chr11,OR52D1.csv,1065
chr17,MIR6866.csv,69
chr9,LOC105379448.csv,7788
chr6,CAP2.csv,164186
chr4,USP17L19.csv,1593
chr19,LINC00906.csv,4018
chr2,DBI.csv,5567
chr4,LOC105377327.csv,27568
chr12,TMEM106C.csv,5283
chr11,APOA1-AS.csv,19613
chr16,LOC107983990.csv,3102
chr6,TDRD6.csv,24052
chr14,LOC101928352.csv,3484
chr6,ETV7-AS1.csv,4982
chr3,LINC00636.csv,45703
chr11,LINC02732.csv,51795
chr7,LIMK1.csv,38722
chr11,HIPK3.csv,100352
chr9,LOC107987123.csv,3660
chr19,MIR4745.csv,62
chr10,LOC100130698.csv,7651
chr20,LINC01721.csv,24822
chr12,KLRF1.csv,44954
chr8,SPIDR.csv,475429
chr12,IL23A.csv,6252
chr14,COA8.csv,27940
chr7,DPP6.csv,1146153
chr3,TGM4.csv,40383
chr11,DIXDC1.csv,95485
chr20,BANF2.csv,42201
chr1,LRIG2.csv,59091
chr14,NFATC4.csv,12694
chr19,ADGRE1.csv,52902
chr1,KLHDC9.csv,1986
chr1,LOC105378598.csv,16924
chr6,LOC105374989.csv,4628
chr2,MIR4435-1.csv,80
chr12,LINC02457.csv,3292
chr12,TMTC2.csv,447963
chr2,LOC107985854.csv,71840
chr18,LOC105372191.csv,28395
chr4,LOC107986262.csv,59101
chr6,GJE1.csv,2434
chr19,MAG.csv,21647
chr3,CMSS1.csv,363871
chr1,NMNAT1.csv,53962
chr11,NAA40.csv,18350
chr1,LINC01768.csv,79056
chr2,PRLH.csv,602
chr12,OGFOD2.csv,5317
chr16,TRG-GCC2-5.csv,71
chr11,LINC02548.csv,63617
chr1,TNNI3K.csv,309042
chr6,HCG23.csv,3182
chr17,LOC107985050.csv,9869
chr12,SMCO2.csv,60430
chr11,MIR1343.csv,84
chr8,LOC107986938.csv,11339
chr23,NBDY.csv,89938
chr20,RAD21L1.csv,29834
chr14,CEP170B.csv,31490
chr6,LOC105375100.csv,6559
chr19,LOC105372358.csv,29872
chr6,BEND6.csv,72672
chr6,MIR4639.csv,69
chr10,SUV39H2.csv,25450
chr17,ARL4D.csv,2145
chr5,LOC105379078.csv,33914
chr20,EDN3.csv,25578
chr8,LOC107986865.csv,5351
chr4,LOC105374482.csv,41918
chr9,LINC00583.csv,17637
chr5,LOC105374620.csv,2675
chr4,APELA.csv,22041
chr10,LOC105378412.csv,12290
chr20,CDS2.csv,71044
chr8,ZC2HC1A.csv,53717
chr1,LINC00467.csv,49781
chr18,LOC105372221.csv,1944
chr17,SCARNA16.csv,187
chr17,TMEM94.csv,59294
chr5,LOC107986414.csv,12019
chr6,SMIM28.csv,5582
chr11,LOC112268082.csv,4039
chr1,RBBP4.csv,35004
chr17,TM4SF5.csv,11326
chr6,TMEM30A-DT.csv,6851
chr23,SNORA11G.csv,131
chr1,NBPF6.csv,50425
chr23,MIR3202-1.csv,81
chr3,LOC105374188.csv,76972
chr7,PAXIP1-DT.csv,2271
chr11,LOC100129203.csv,4219
chr20,LOC105372567.csv,1404
chr16,SULT1A4.csv,5054
chr9,GLIPR2.csv,27378
chr2,LOC107985968.csv,4266
chr23,WWC3.csv,129221
chr17,TOM1L1.csv,61161
chr7,POT1-AS1.csv,215362
chr17,KIF2B.csv,2267
chr5,LOC105379139.csv,13425
chr17,LOC107985074.csv,13063
chr11,DAGLA.csv,66819
chr2,LOC102724875.csv,16913
chr18,MALT1.csv,83058
chr1,TTC4.csv,26797
chr17,TAF15.csv,37759
chr19,A1BG-AS1.csv,3214
chr9,LOC101928014.csv,1315
chr19,RFXANK.csv,9612
chr2,LOC105373668.csv,21543
chr9,LOC101929800.csv,7974
chr11,LOC105369551.csv,3968
chr3,ADIPOQ.csv,15754
chr10,MTG1.csv,28364
chr11,MIR7113.csv,59
chr10,PRXL2A.csv,29287
chr9,TLE4.csv,154918
chr2,TTC21B-AS1.csv,14465
chr11,ZBTB44-DT.csv,88665
chr1,PRG4.csv,18295
chr11,PCNX3.csv,23129
chr20,CSTL1.csv,21540
chr2,CCDC140.csv,7071
chr6,ARFGEF3.csv,182974
chr23,SYP-AS1.csv,3616
chr3,RNF123.csv,31973
chr7,ZNHIT1.csv,6027
chr1,LOC105373270.csv,14108
chr4,MSMO1.csv,15496
chr19,NMRK2.csv,9348
chr2,LOC107985772.csv,23966
chr6,ZSCAN16.csv,6330
chr2,DNPEP-AS1.csv,15053
chr13,CPB2-AS1.csv,48500
chr1,GJA8.csv,12493
chr13,LINC00460.csv,2032
chr14,NOVA1-DT.csv,207821
chr3,GAP43.csv,97976
chr14,SNORD114-23.csv,71
chr19,MAP1S.csv,15034
chr11,FAM180B.csv,2544
chr18,GNAL.csv,196671
chr2,UGT1A7.csv,91400
chr1,DR1.csv,23587
chr20,NELFCD.csv,13882
chr6,LOC105377910.csv,1949
chr2,HADHB.csv,45549
chr12,TSPAN11.csv,90070
chr7,H2AZ2-DT.csv,1129
chr4,LRIT3.csv,24209
chr9,DIPK1B.csv,12171
chr10,SFR1.csv,6220
chr2,UGP2.csv,50594
chr1,LOC105378867.csv,17992
chr6,LOC105375019.csv,4226
chr8,LOC107986949.csv,3665
chr3,LOC101927467.csv,23571
chr18,LOC105371992.csv,970
chr15,LINC02256.csv,43851
chr11,OR52P1P.csv,963
chr13,LOC105370327.csv,10989
chr6,LINC00326.csv,18499
chr19,ZNF471.csv,22358
chr5,LINC02196.csv,114992
chr7,LINC01449.csv,31898
chr10,LOC105378414.csv,15912
chr3,LOC107984079.csv,44138
chr8,LINC00964.csv,9088
chr14,CLBA1.csv,14523
chr17,HEXD.csv,24299
chr18,SERPINB13.csv,12539
chr3,LOC107986118.csv,2534
chr14,SNORD113-2.csv,71
chr7,SCARNA28.csv,194
chr23,CSF2RA.csv,56405
chr2,SLC66A3.csv,26657
chr2,SLC4A3.csv,14351
chr11,LINC02734.csv,36269
chr5,TEX43.csv,4580
chr9,MIR491.csv,84
chr5,FOXI1.csv,3841
chr8,VPS13B.csv,864307
chr16,C16orf95-DT.csv,535
chr6,SNORA40C.csv,128
chr16,FBXL8.csv,4218
chr19,ZNF8-ERVK3-1.csv,36692
chr4,LOC102723763.csv,14954
chr7,CD36.csv,77071
chr2,LOC101927960.csv,282946
chr12,LINC00987.csv,22875
chr19,MIDN.csv,10592
chr22,LOC112268295.csv,3465
chr18,RBBP8.csv,112366
chr6,LINC02543.csv,5548
chr14,TEX22.csv,15361
chr12,OR5BS1P.csv,3075
chr5,LOC105374608.csv,10309
chr19,NAT14.csv,2379
chr17,MIR6779.csv,64
chr19,FAAP24.csv,6018
chr14,SNORD114-8.csv,71
chr11,NAALAD2.csv,61885
chr9,OLFML2A.csv,37753
chr2,LOC107985984.csv,4793
chr6,LOC105374890.csv,7187
chr6,DSE.csv,190691
chr19,LILRB4.csv,6195
chr9,MIR181A2.csv,110
chr10,LOC107984225.csv,2296
chr4,LOC101928658.csv,20566
chr4,HERC5.csv,49567
chr2,LOC105374381.csv,2960
chr22,EFCAB6-DT.csv,3026
chr1,TSACC.csv,9682
chr12,SUOX.csv,12979
chr5,CCT5.csv,16492
chr17,ATXN7L3-AS1.csv,24967
chr1,PHF13.csv,10300
chr9,LOC105376010.csv,166189
chr20,ZSWIM3.csv,21509
chr5,LOC105379047.csv,31742
chr2,EPAS1.csv,89291
chr5,OSMR.csv,99568
chr14,MIR665.csv,72
chr23,PQBP1.csv,5282
chr16,ATMIN.csv,11509
chr1,CLCN6.csv,36940
chr2,BBS5.csv,27162
chr5,BRIX1.csv,10286
chr7,LOC105375577.csv,7824
chr2,GDF7.csv,12100
chr23,PIN4.csv,82289
chr11,ACAD8.csv,12321
chr2,LOC107985883.csv,14468
chr10,ENO4.csv,63574
chr16,BANP.csv,128103
chr8,KCNB2.csv,408666
chr12,FAR2.csv,186517
chr4,LOC729558.csv,2146
chr24,RBMY1B.csv,15875
chr1,TRMT13.csv,17365
chr5,LINC02223.csv,123216
chr14,LINC02833.csv,3284
chr12,RAB21.csv,45424
chr7,LINC01447.csv,7955
chr8,LOC105375784.csv,4239
chr12,TCTN1.csv,35363
chr14,ASPG.csv,29925
chr16,MIR6771.csv,60
chr8,NKAIN3.csv,750799
chr10,SGPL1.csv,65265
chr8,FER1L6.csv,268075
chr10,MIR548E.csv,88
chr13,LOC105370338.csv,15456
chr7,LOC105375471.csv,17048
chr5,FBXL7.csv,439617
chr20,LINC00851.csv,2436
chr11,LOC105376579.csv,12781
chr18,LOC105372036.csv,7225
chr17,RNFT1-DT.csv,31877
chr2,LOC105374764.csv,86165
chr11,MIR6748.csv,71
chr10,LOC100130992.csv,6477
chr5,LTC4S.csv,2662
chr4,JAKMIP1-DT.csv,33204
chr4,RBM46.csv,47565
chr16,NOL3.csv,5200
chr2,RHOQ.csv,42280
chr15,CLK3.csv,21830
chr18,MYL12B.csv,16329
chr6,LOC105374939.csv,8623
chr4,CPE.csv,119540
chr15,LOC107984714.csv,43370
chr2,LOC102724861.csv,144726
chr17,LOC107984990.csv,1487
chr7,LINC02604.csv,2178
chr5,LINC02200.csv,2486
chr10,LOC107001062.csv,7410
chr1,MIR200A.csv,90
chr1,LINC01777.csv,12634
chr2,SCN1A-AS1.csv,220254
chr6,TRS-GCT2-1.csv,82
chr5,PCDHB12.csv,3853
chr24,IL3RA.csv,46116
chr2,LOC105373779.csv,5259
chr1,MIR1295B.csv,60
chr8,LOC105375811.csv,15205
chr2,ANKRD44-DT.csv,7837
chr17,RPH3AL-AS1.csv,1970
chr10,GRID1-AS1.csv,29485
chr4,USP53.csv,82896
chr8,PDGFRL.csv,66712
chr21,LOC105372821.csv,14296
chr5,LOC105369228.csv,21621
chr12,ACACB.csv,155561
chr5,LOC105374647.csv,38015
chr15,SMAD6.csv,80740
chr10,LOC105376470.csv,2938
chr19,MIR1238.csv,83
chr17,ANKRD13B.csv,25238
chr1,MAP10.csv,4514
chr13,LINC00547.csv,16597
chr5,SEMA5A-AS1.csv,6754
chr13,HS6ST3.csv,749456
chr1,LOC105378745.csv,19932
chr23,LOC107985658.csv,4461
chr1,AGO3.csv,146818
chr11,SCARNA9.csv,353
chr10,LINC02624.csv,48558
chr4,LOC107986192.csv,2966
chr10,LHPP.csv,152319
chr19,OR7C2.csv,960
chr13,STK24-AS1.csv,1587
chr17,LINC00672.csv,4217
chr1,LOC105378654.csv,71897
chr13,LOC105370171.csv,826
chr4,CXCL6.csv,2083
chr14,LOC107984691.csv,14119
chr2,GCKR.csv,26851
